price_aprox_usd,surface_covered_in_m2,lat,lon,neighbourhood
47681.26,50.0,19.305233,-99.12269,Coyoacán
46633.43,64.0,,,Iztacalco
39251.43,50.0,19.297083,-99.051064,Tláhuac
36824.32,60.0,19.410966,-99.147629,Cuauhtémoc
76395.4,70.0,19.306987,-99.126391,Coyoacán
74287.94,75.0,19.440749,-99.141649,Cuauhtémoc
68492.42,50.0,19.287188,-99.170525,Tlalpan
38091.59,68.0,19.445744,-99.174986,Miguel Hidalgo
60062.59,70.0,19.336455,-99.149511,Coyoacán
71748.66,70.0,19.382013,-99.188522,Benito Juárez
94308.8,57.0,19.298168,-99.113106,Tlalpan
68861.23,51.0,19.473415,-99.143539,Gustavo A. Madero
44446.31,90.0,19.405526,-99.165735,Cuauhtémoc
27486.53,67.0,19.422817,-99.058911,Venustiano Carranza
39514.86,50.0,19.459485,-99.120576,Gustavo A. Madero
63238.77,60.0,19.458254,-99.123602,Cuauhtémoc
42928.94,59.0,19.427586,-99.066836,Venustiano Carranza
60484.08,69.0,19.413758,-99.125533,Venustiano Carranza
48998.42,51.0,19.428767,-99.1459,Cuauhtémoc
38312.15,62.0,19.431021,-99.090357,Venustiano Carranza
94045.37,65.0,19.472155,-99.161186,Azcapotzalco
44203.95,51.0,19.419375,-99.067209,Iztacalco
86953.31,60.0,19.3834049,-99.1697365,Benito Juárez
94835.67,70.0,19.400446,-99.165941,Benito Juárez
35479.37,50.0,19.474655,-99.189277,Azcapotzalco
39514.86,57.0,19.346281,-99.079687,Iztapalapa
33200.35,65.0,19.474706,-99.18843,Azcapotzalco
46890.97,50.0,19.363542,-99.224084,Álvaro Obregón
49419.92,80.0,19.425024,-99.110741,Venustiano Carranza
51627.48,65.0,19.323772,-99.116562,Coyoacán
34254.33,58.0,19.4753714,-99.1048072,Gustavo A. Madero
60589.45,52.0,19.469681,-99.086136,Gustavo A. Madero
87462.51,65.0,19.315926,-99.22144,La Magdalena Contreras
45046.94,64.0,19.517598,-99.137671,Gustavo A. Madero
31822.63,69.0,19.307737,-99.047271,Tláhuac
47918.35,65.0,19.4572866,-99.191537,Miguel Hidalgo
49969.44,51.0,19.418702,-99.068102,Iztacalco
77975.99,60.0,19.396593,-99.133163,Benito Juárez
28977.56,55.0,19.375699,-99.052145,Iztapalapa
86932.69,80.0,19.387209,-99.222038,Álvaro Obregón
27012.36,70.0,19.326462,-99.050933,Iztapalapa
92201.34,75.0,19.2968406,-99.1199483,Tlalpan
65873.72,66.0,19.368091,-99.21933,Álvaro Obregón
31611.89,57.0,19.306198,-99.235825,La Magdalena Contreras
88887.36,90.0,19.390271,-99.151588,Benito Juárez
58640.05,79.0,19.365843,-99.149901,Benito Juárez
53967.66,63.0,19.2990233,-99.0436467,Tláhuac
39524.23,55.0,,,Xochimilco
81683.41,62.0,19.2895752661,-99.1225358845,Tlalpan
69792.04,80.0,19.404403,-99.175446,Miguel Hidalgo
36037.55,74.0,19.506042,-99.153915,Gustavo A. Madero
50052.15,63.0,19.298347,-99.116905,Tlalpan
47628.58,70.0,19.49662,-99.185876,Azcapotzalco
37899.17,50.0,19.456747,-99.189193,Miguel Hidalgo
59520.23,65.0,19.360107,-99.228537,Álvaro Obregón
60589.45,50.0,19.406274,-99.118291,Venustiano Carranza
29962.59,65.0,19.458968,-99.152898,Azcapotzalco
57968.87,63.0,,,Álvaro Obregón
32665.61,70.0,19.395629,-99.192146,Álvaro Obregón
52686.48,60.0,19.389044,-99.179657,Benito Juárez
83244.64,55.0,19.439253,-99.163605,Azcapotzalco
68070.93,61.0,19.400731,-99.125466,Iztacalco
46375.1,58.0,19.528208,-99.156369,Gustavo A. Madero
59760.64,80.0,19.522966,-99.145785,Gustavo A. Madero
46364.1,70.0,19.39617,-99.13791,Benito Juárez
58685.58,80.0,19.450827,-99.156468,Cuauhtémoc
55985.7,63.0,19.2990233,-99.0436467,Tláhuac
44520.07,50.0,19.41973,-99.111403,Venustiano Carranza
33990.84,65.0,19.446915,-99.128639,Cuauhtémoc
51141.03,66.0,19.445845,-99.149765,Cuauhtémoc
35890.24,60.0,19.412707,-99.12607,Venustiano Carranza
90936.87,56.0,19.444584,-99.174675,Miguel Hidalgo
97891.48,65.0,,,Álvaro Obregón
31619.38,52.0,,,Iztapalapa
77533.42,75.0,19.396705,-99.181902,Benito Juárez
45837.24,70.0,19.407816,-99.129707,Cuauhtémoc
56959.35,70.0,19.402944,-99.199727,Miguel Hidalgo
18703.49,48.0,19.298187,-99.053658,Tláhuac
71390.18,80.0,19.452245,-99.15589,Cuauhtémoc
27818.46,54.0,19.320391,-99.055961,Iztapalapa
62184.79,80.0,19.470359,-99.183001,Azcapotzalco
72760.03,90.0,19.401819,-99.184615,Miguel Hidalgo
73761.07,74.0,19.39912,-99.141464,Benito Juárez
57902.44,48.0,19.439253,-99.163605,Cuauhtémoc
36996.44,85.0,19.383251,-99.105499,Iztacalco
42379.47,85.0,19.400249,-99.177444,Miguel Hidalgo
94045.37,65.0,19.472155,-99.161186,Azcapotzalco
34254.33,58.0,19.520075,-99.153229,Gustavo A. Madero
39514.86,79.0,19.4859724335,-99.0922808647,Gustavo A. Madero
64488.25,60.0,19.366738,-99.14554,Benito Juárez
77148.81,63.0,19.417923,-99.148384,Cuauhtémoc
88513.29,60.0,23.634501,-102.552788,Benito Juárez
29315.91,65.0,19.401209,-99.115341,Iztacalco
56416.68,90.0,19.363351,-99.224119,Álvaro Obregón
34519.65,53.0,19.496491,-99.149702,Gustavo A. Madero
62814.02,53.0,,,Iztacalco
69194.89,90.0,19.401496,-99.173452,Miguel Hidalgo
35718.43,70.0,19.339707,-99.131065,Coyoacán
45837.24,80.0,19.480501,-99.178139,Azcapotzalco
89567.02,64.0,19.410307,-99.065399,Iztacalco
52171.98,52.0,19.456183,-99.144513,Cuauhtémoc
28984.43,50.0,19.305666,-99.051631,Tláhuac
27332.74,70.0,19.367424,-99.200287,Álvaro Obregón
44783.51,59.0,19.412142,-99.146127,Cuauhtémoc
63223.78,65.0,19.50254,-99.112499,Gustavo A. Madero
49051.11,68.0,19.446256,-99.147767,Cuauhtémoc
98787.15,75.0,19.284672,-99.220367,Tlalpan
51632.75,75.0,19.453142,-99.180214,Miguel Hidalgo
30245.67,65.0,19.375605,-99.113134,Iztapalapa
43729.78,71.0,19.391848,-99.139162,Benito Juárez
54091.47,90.0,19.466609,-99.108785,Gustavo A. Madero
36353.67,90.0,19.43895,-99.161234,Cuauhtémoc
64540.94,90.0,19.292877,-99.117048,Tlalpan
94308.8,62.0,19.365867,-99.144251,Benito Juárez
40776.36,65.0,19.348586,-99.115129,Iztapalapa
58418.77,74.0,19.475745,-99.095737,Gustavo A. Madero
34968.01,67.0,19.441695,-99.142965,Cuauhtémoc
48443.74,70.0,19.281423,-99.141801,Tlalpan
38733.74,55.0,19.511896,-99.194208,Azcapotzalco
94045.37,65.0,19.472155,-99.161186,Azcapotzalco
80610.32,60.0,19.334652,-99.176803,Coyoacán
56515.05,85.0,19.377166,-99.187612,Benito Juárez
27087.43,50.0,19.455139,-99.12884,Venustiano Carranza
33859.86,70.0,,,Álvaro Obregón
32138.75,67.0,19.421296,-99.06582,Venustiano Carranza
86862.15,75.0,19.348122,-99.125716,Coyoacán
77467.49,70.0,19.395835,-99.135191,Benito Juárez
77730.99,68.0,19.397983,-99.146696,Benito Juárez
77449.13,70.0,19.395835,-99.135191,Benito Juárez
75107.69,85.0,19.377383,-99.144978,Benito Juárez
56630.11,70.0,19.372248,-99.133377,Iztapalapa
79029.72,67.0,19.428152,-99.106194,Venustiano Carranza
76658.83,53.0,19.413393,-99.131381,Cuauhtémoc
51627.48,80.0,19.323772,-99.116562,Coyoacán
82450.34,70.0,19.452751,-99.056419,Gustavo A. Madero
46902.09,60.0,19.4201369532,-99.1115615889,Venustiano Carranza
98787.15,75.0,,,Tlalpan
37481.16,53.0,19.484912,-99.144884,Gustavo A. Madero
34268.29,60.0,19.440749,-99.141649,Cuauhtémoc
32474.95,86.0,19.307754,-99.12497,Coyoacán
59391.74,48.0,19.443178,-99.144234,Cuauhtémoc
24852.63,56.0,19.342083,-99.0532159,Iztapalapa
57955.13,56.0,19.4739758,-99.1324714,Gustavo A. Madero
60057.59,80.0,19.445816,-99.170462,Miguel Hidalgo
62799.12,53.0,23.634501,-102.552788,Iztacalco
44783.51,72.0,19.281438,-99.194462,Miguel Hidalgo
28714.13,50.0,19.346609,-99.072311,Iztapalapa
43694.63,70.0,19.473693,-99.164851,Azcapotzalco
40832.02,55.0,19.445486,-99.142376,Cuauhtémoc
57041.91,75.0,19.377166,-99.187612,Benito Juárez
59377.66,48.0,19.443178,-99.144234,Cuauhtémoc
56630.17,65.0,19.372248,-99.133377,Iztapalapa
40103.52,60.0,19.366632,-99.1979,Álvaro Obregón
54182.72,75.0,19.412199,-99.124268,Venustiano Carranza
59430.35,60.0,19.455981,-99.15008,Cuauhtémoc
65612.21,90.0,19.416195,-99.157971,Cuauhtémoc
63452.12,80.0,19.377388,-99.175682,Benito Juárez
35130.71,71.0,19.2812105381,-99.1870808601,Tlalpan
67085.79,80.0,19.343558,-99.15189,Coyoacán
44141.26,65.0,19.470991,-99.168165,Azcapotzalco
38461.13,60.0,19.4569412,-99.1563121,Cuauhtémoc
57968.87,89.0,19.3569503,-99.2360526,Álvaro Obregón
56936.54,80.0,19.380689,-99.149084,Benito Juárez
97996.85,56.0,19.338455,-99.122483,Coyoacán
40767.16,50.0,19.348586,-99.115129,Iztapalapa
57955.13,80.0,19.427607,-99.160835,Cuauhtémoc
36880.53,60.0,19.398383,-99.188268,Miguel Hidalgo
36098.8,56.0,19.375983,-99.017354,Iztapalapa
37934.26,70.0,19.343099,-99.216976,Álvaro Obregón
70757.94,74.0,19.41263,-99.155464,Cuauhtémoc
66011.68,75.0,19.383446,-99.137643,Benito Juárez
88154.85,60.0,19.366607,-99.158713,Benito Juárez
44178.77,60.0,19.382649,-99.143384,Benito Juárez
61537.81,52.0,19.392349,-99.07093,Iztacalco
60326.02,80.0,19.407022,-99.068501,Iztacalco
81664.04,62.0,19.446945,-99.186924,Miguel Hidalgo
52686.48,62.0,19.376392,-99.192439,Álvaro Obregón
55985.7,63.0,19.2990233,-99.0436467,Tláhuac
56752.32,63.0,19.2990233,-99.0436467,Tláhuac
42159.18,54.0,19.5250821,-99.1443716,Gustavo A. Madero
97780.84,80.0,19.34189,-99.166374,Coyoacán
56269.16,60.0,19.418177,-99.125159,Venustiano Carranza
54477.82,55.0,19.322333,-99.265621,Álvaro Obregón
50546.25,65.0,19.459211,-99.127063,Cuauhtémoc
39514.86,55.0,19.460609,-99.161006,Cuauhtémoc
24768.51,70.0,19.465349,-99.150474,Azcapotzalco
33126.57,70.0,19.403155,-99.074139,Iztacalco
32770.99,70.0,19.442774,-99.154919,Cuauhtémoc
58657.6,66.0,19.451496,-99.153453,Cuauhtémoc
84298.37,70.0,19.466822,-99.157379,Azcapotzalco
34825.76,60.0,19.493185,-99.205755,Azcapotzalco
63238.77,75.0,19.4076686744,-99.0678405762,Iztacalco
47681.26,65.0,19.304501,-99.123121,Coyoacán
38197.7,59.0,19.392688,-99.054052,Iztapalapa
50942.31,80.0,19.384955,-99.227837,Álvaro Obregón
34140.84,50.0,19.39023,-99.058586,Iztapalapa
45584.61,72.0,19.3915,-99.038137,Iztapalapa
60610.53,90.0,19.402944,-99.199727,Miguel Hidalgo
43740.15,60.0,19.49985,-99.114261,Gustavo A. Madero
20568.8,50.0,19.487777,-99.086214,Gustavo A. Madero
91520.57,60.0,19.42198,-99.168751,Cuauhtémoc
32151.18,49.0,,,Iztapalapa
39887.51,65.0,19.349188,-99.182289,Álvaro Obregón
73339.58,70.0,19.374891,-99.141285,Benito Juárez
47294.86,60.0,19.452689,-99.117987,Venustiano Carranza
71653.61,65.0,19.356955,-99.109557,Iztapalapa
44794.13,60.0,,,Benito Juárez
63223.78,67.0,19.47076,-99.172258,Azcapotzalco
81688.42,80.0,19.428767,-99.1459,Cuauhtémoc
40051.22,85.0,19.370272,-99.149127,Benito Juárez
72707.34,60.0,19.447872,-99.172297,Miguel Hidalgo
53399.87,60.0,19.2990233,-99.0436467,Tláhuac
15489.82,60.0,19.446572,-99.132796,Cuauhtémoc
46785.59,70.0,19.451872,-99.173522,Miguel Hidalgo
54271.29,70.0,19.453036,-99.15556,Cuauhtémoc
38522.95,70.0,19.41275,-99.126007,Venustiano Carranza
34254.33,55.0,19.3579685,-99.0660933,Iztapalapa
93118.88,58.0,,,Gustavo A. Madero
97996.85,60.0,19.335023,-99.235451,Álvaro Obregón
69071.98,66.0,19.444584,-99.174675,Miguel Hidalgo
26562.91,56.0,,,Iztapalapa
53158.13,80.0,19.380747,-99.155304,Benito Juárez
61537.81,52.0,19.392349,-99.07093,Iztacalco
89430.16,90.0,19.368553,-99.178235,Benito Juárez
97224.15,80.0,19.397901,-99.16603,Benito Juárez
69019.29,65.0,19.386033,-99.18296,Benito Juárez
86669.26,76.0,19.363518,-99.231941,Álvaro Obregón
50064.02,70.0,19.474655,-99.189277,Azcapotzalco
28134.58,69.0,19.44447,-99.09747,Venustiano Carranza
44363.96,80.0,19.35697,-99.23214,Álvaro Obregón
45046.5,90.0,19.440749,-99.141649,Cuauhtémoc
41680.27,69.0,19.449997,-99.18117,Miguel Hidalgo
94173.07,65.0,,,Miguel Hidalgo
76922.26,90.0,19.305561,-99.171219,Coyoacán
38735.1,60.0,19.509401,-99.203751,Azcapotzalco
34201.63,55.0,19.2572314,-99.1029664,Xochimilco
36029.65,52.0,19.415799,-99.06915,Iztacalco
65715.62,55.0,,,Miguel Hidalgo
64503.54,57.0,19.366738,-99.14554,Benito Juárez
71811.67,73.0,19.321737,-99.108564,Coyoacán
54793.94,60.0,,,Coyoacán
26343.24,66.0,19.302588,-99.048903,Tláhuac
40057.16,54.0,19.456151,-99.191144,Miguel Hidalgo
47259.77,48.0,,,Venustiano Carranza
56690.65,76.0,19.428767,-99.1459,Cuauhtémoc
57968.87,72.0,19.4514501,-99.1428227,Cuauhtémoc
20547.72,65.0,19.315626,-99.10273,Coyoacán
35718.48,65.0,19.339707,-99.131065,Coyoacán
78660.92,60.0,19.36839,-99.293322,Cuajimalpa de Morelos
49309.28,50.0,19.418702,-99.068102,Iztacalco
40645.77,72.0,19.2790911,-99.2114234,Tlalpan
18440.26,56.0,19.380525,-99.120328,Iztapalapa
36933.22,60.0,19.307417,-99.125191,Coyoacán
71670.61,84.0,19.391834,-99.188695,Benito Juárez
33200.35,55.0,19.415163,-99.143593,Cuauhtémoc
34193.52,55.0,19.2572314,-99.1029664,Xochimilco
95151.78,90.0,19.344535,-99.123179,Coyoacán
44151.27,60.0,19.382649,-99.143384,Benito Juárez
43093.85,49.0,19.318989,-99.094437,Iztapalapa
90093.88,80.0,19.377171,-99.188503,Benito Juárez
21343.71,50.0,19.446313,-99.14006,Cuauhtémoc
33118.72,60.0,19.403155,-99.074139,Iztacalco
77975.99,60.0,,,Venustiano Carranza
23529.78,50.0,,,Iztapalapa
39883.66,55.0,19.376536,-99.136148,Benito Juárez
54267.07,54.0,19.462355,-99.193313,Miguel Hidalgo
63171.09,49.0,,,Azcapotzalco
68070.93,70.0,19.400731,-99.125466,Iztacalco
30189.35,61.0,19.361122,-99.092485,Iztapalapa
46364.1,70.0,19.39617,-99.13791,Benito Juárez
33192.48,50.0,19.415142,-99.146848,Cuauhtémoc
42676.05,60.0,19.449392,-99.138544,Cuauhtémoc
71126.75,59.0,19.506042,-99.153915,Gustavo A. Madero
77975.99,65.0,19.376456,-99.145563,Benito Juárez
28977.56,65.0,19.486385,-99.181492,Azcapotzalco
48329.41,49.0,,,Azcapotzalco
43202.91,50.0,19.410307,-99.065399,Iztacalco
54806.93,58.0,19.394412,-99.081373,Iztacalco
90161.53,70.0,19.436404,-99.173617,Miguel Hidalgo
97996.85,62.0,19.3645488287,-99.1439529508,Benito Juárez
28076.1,50.0,19.413523,-99.096141,Venustiano Carranza
42475.37,65.0,19.474655,-99.189277,Azcapotzalco
92223.21,86.0,19.3996886,-99.1885208,Miguel Hidalgo
29962.59,75.0,19.458968,-99.152898,Azcapotzalco
46943.65,80.0,19.359897,-99.18956,Álvaro Obregón
57955.13,65.0,19.378486,-99.197671,Álvaro Obregón
39573.87,75.0,19.496071,-99.204255,Azcapotzalco
44783.51,60.0,19.477389,-99.150971,Azcapotzalco
69019.29,75.0,19.39579,-99.181612,Benito Juárez
60326.02,80.0,19.391122,-99.112862,Iztacalco
25893.82,54.0,19.3217152,-99.2645126,Iztapalapa
94835.67,60.0,19.373239,-99.145287,Benito Juárez
75107.74,70.0,19.375412,-99.144234,Benito Juárez
73761.07,68.0,19.4157721,-99.107331,Venustiano Carranza
67480.84,80.0,19.281074,-99.171927,Tlalpan
65478.76,70.0,,,Gustavo A. Madero
25869.06,69.0,19.45178,-99.15709,Cuauhtémoc
63223.78,48.0,19.394358,-99.177444,Benito Juárez
62170.05,66.0,19.235012,-99.115806,Tlalpan
45837.24,80.0,19.480501,-99.178139,Azcapotzalco
40979.02,59.0,19.330307,-99.115869,Coyoacán
48208.13,65.0,19.487416,-99.118006,Gustavo A. Madero
39567.54,59.0,19.456595,-99.20456,Miguel Hidalgo
26985.12,70.0,19.41084,-99.120408,Venustiano Carranza
38812.34,85.0,19.465431,-99.18405,Azcapotzalco
46023.75,75.0,19.441291,-99.131038,Cuauhtémoc
75107.69,60.0,19.377383,-99.144978,Benito Juárez
42676.05,70.0,19.449392,-99.138544,Cuauhtémoc
52405.5,70.0,19.457058,-99.190308,Miguel Hidalgo
79029.72,70.0,19.460046,-99.140495,Cuauhtémoc
93465.82,84.0,19.40012,-99.1532,Benito Juárez
59061.54,75.0,19.30618,-99.161962,Coyoacán
74762.12,50.0,19.308287,-99.146309,Coyoacán
93118.88,58.0,,,Gustavo A. Madero
44161.44,51.0,,,Iztacalco
46943.65,90.0,19.361111,-99.194061,Álvaro Obregón
84298.37,70.0,19.466822,-99.157379,Azcapotzalco
57968.87,58.0,19.3131683817,-99.1059279442,Coyoacán
55985.7,63.0,19.2990233,-99.0436467,Tláhuac
57968.87,61.0,19.478109,-99.21067,Azcapotzalco
48192.32,70.0,19.383446,-99.137643,Benito Juárez
41690.84,80.0,19.449997,-99.18117,Miguel Hidalgo
51118.0,89.0,19.499001,-99.093602,Gustavo A. Madero
46902.09,65.0,19.363542,-99.224084,Álvaro Obregón
32474.95,86.0,19.307417,-99.125191,Coyoacán
60589.45,72.0,19.390292,-99.062099,Iztacalco
94045.37,65.0,19.472155,-99.161186,Azcapotzalco
74762.12,50.0,19.308287,-99.146309,Coyoacán
39514.86,65.0,19.387651,-99.142257,Benito Juárez
55882.76,90.0,19.368942,-99.224435,Álvaro Obregón
43782.46,70.0,19.410079,-99.127004,Venustiano Carranza
28977.56,69.0,19.44365,-99.141269,Cuauhtémoc
33021.25,50.0,19.307773,-99.047427,Tláhuac
44699.21,64.0,19.459992,-99.153628,Cuauhtémoc
38092.32,58.0,19.315626,-99.10273,Coyoacán
44783.51,59.0,19.412168,-99.146187,Cuauhtémoc
30828.86,50.0,19.415783,-99.060391,Iztacalco
55636.92,65.0,19.323772,-99.116562,Coyoacán
67454.69,65.0,19.407278,-99.105548,Iztacalco
59008.86,72.0,19.377369,-99.198052,Álvaro Obregón
37291.22,80.0,,,Gustavo A. Madero
41131.07,65.0,19.496214,-99.115181,Gustavo A. Madero
53158.13,60.0,19.380747,-99.155304,Benito Juárez
29525.5,50.0,19.318779,-99.074635,Iztapalapa
46469.47,75.0,19.363542,-99.224084,Álvaro Obregón
35107.0,71.0,19.2811295213,-99.187091589,Tlalpan
76395.4,81.0,19.501987,-99.156485,Gustavo A. Madero
60062.59,70.0,19.371543,-99.141669,Benito Juárez
50831.91,60.0,19.400687,-99.09121,Iztacalco
59535.72,63.0,19.309208,-99.171906,Coyoacán
35643.05,70.0,19.469681,-99.086136,Gustavo A. Madero
26586.63,56.0,,,Iztapalapa
72724.58,72.0,19.269939,-99.184021,Tlalpan
34246.21,50.0,19.328887,-99.070084,Iztapalapa
40922.64,66.0,19.408425,-99.160449,Cuauhtémoc
49156.48,52.0,19.41031,-99.098527,Venustiano Carranza
36362.29,62.0,19.425951,-99.061943,Venustiano Carranza
92345.7,64.0,19.3905245,-99.1797506,Benito Juárez
32876.36,54.0,19.317741,-99.119331,Coyoacán
27198.6,86.0,19.307417,-99.125191,Coyoacán
59061.54,90.0,19.307323,-99.181259,Coyoacán
90093.88,85.0,19.375299,-99.139692,Benito Juárez
26975.47,66.0,19.435105,-99.085177,Venustiano Carranza
79556.59,60.0,19.368591,-99.136923,Benito Juárez
55320.8,65.0,19.380951,-99.13662,Benito Juárez
23740.88,62.0,19.4258822217,-99.060716629,Venustiano Carranza
73778.56,64.0,19.3465713713,-99.1256495565,Coyoacán
60958.26,55.0,19.446885,-99.199876,Miguel Hidalgo
39887.51,70.0,19.388253,-99.195503,Álvaro Obregón
39514.86,79.0,19.496204,-99.086136,Gustavo A. Madero
53158.18,80.0,19.395097,-99.150424,Benito Juárez
72953.18,65.0,19.293561,-99.117034,Tlalpan
31611.89,65.0,19.454332,-99.200287,Miguel Hidalgo
53158.13,70.0,19.395097,-99.150424,Benito Juárez
86162.82,90.0,19.397983,-99.146696,Benito Juárez
64155.64,70.0,19.377369,-99.198052,Álvaro Obregón
86142.4,84.0,19.397983,-99.146696,Benito Juárez
42517.53,75.0,19.523798,-99.155941,Gustavo A. Madero
88513.29,64.0,19.348122,-99.125716,Coyoacán
79048.46,60.0,19.39912,-99.141464,Benito Juárez
60589.45,52.0,19.469681,-99.086136,Gustavo A. Madero
90093.88,80.0,19.375299,-99.139692,Benito Juárez
83244.64,55.0,19.439253,-99.163605,Azcapotzalco
38294.55,75.0,19.329109,-99.127632,Coyoacán
40103.47,60.0,19.366632,-99.1979,Álvaro Obregón
94022.66,57.0,23.634501,-102.552788,Benito Juárez
67438.69,65.0,19.402752,-99.098587,Iztacalco
78422.77,53.0,19.410553,-99.133858,Cuauhtémoc
90093.88,70.0,19.391074,-99.165737,Benito Juárez
59535.72,60.0,19.333398,-99.239756,Álvaro Obregón
60062.59,80.0,19.371567,-99.141776,Benito Juárez
58165.87,80.0,19.413758,-99.125533,Venustiano Carranza
35247.25,60.0,19.292928,-99.064868,Iztapalapa
32033.38,70.0,19.35282,-99.168727,Benito Juárez
59377.66,90.0,19.367365,-99.220381,Álvaro Obregón
40645.77,72.0,19.2790911,-99.2114234,Tlalpan
61881.11,65.0,19.352333,-99.121169,Coyoacán
40589.66,50.0,19.382019,-99.204821,Álvaro Obregón
65085.35,60.0,19.416195,-99.157971,Cuauhtémoc
85390.61,65.0,19.413992,-99.138695,Cuauhtémoc
22473.84,66.0,19.41275,-99.126007,Venustiano Carranza
37934.26,54.0,19.500817,-99.184177,Azcapotzalco
57733.9,60.0,19.376456,-99.145563,Benito Juárez
55074.92,65.0,19.399671,-99.09683,Iztacalco
66011.68,60.0,19.383446,-99.137643,Benito Juárez
52686.48,63.0,19.417363,-99.068463,Iztacalco
93255.07,69.0,19.472155,-99.161186,Azcapotzalco
48218.66,70.0,19.487416,-99.118006,Gustavo A. Madero
45004.92,90.0,19.487517,-99.181718,Azcapotzalco
42676.05,70.0,19.449392,-99.138544,Cuauhtémoc
90936.87,56.0,19.444584,-99.174675,Miguel Hidalgo
41411.57,69.0,19.410055,-99.114487,Venustiano Carranza
78502.86,70.0,19.401819,-99.184615,Miguel Hidalgo
29377.98,65.0,19.453996,-99.195188,Miguel Hidalgo
54688.57,90.0,19.455664,-99.203056,Miguel Hidalgo
71126.75,70.0,19.474885,-99.188231,Azcapotzalco
48998.42,86.0,19.264168,-99.119228,Xochimilco
71126.75,70.0,19.474885,-99.188231,Azcapotzalco
82737.39,75.0,19.36269,-99.150565,Benito Juárez
72197.6,62.0,19.291345,-99.124312,Tlalpan
44277.72,85.0,19.354987,-99.061709,Iztapalapa
60589.45,52.0,19.469681,-99.086136,Gustavo A. Madero
47429.08,53.0,19.443592,-99.121407,Venustiano Carranza
75868.53,70.0,19.400623,-99.14173,Benito Juárez
62188.79,90.0,19.399108,-99.115621,Iztacalco
44783.51,50.0,19.317698,-99.061256,Iztapalapa
53489.46,74.0,19.321198,-99.103194,Coyoacán
50157.53,60.0,19.427607,-99.160835,Cuauhtémoc
42149.18,59.0,19.4557682512,-99.2047137022,Miguel Hidalgo
61305.99,70.0,19.402944,-99.199727,Miguel Hidalgo
19493.99,60.0,19.450028,-99.163061,Cuauhtémoc
61116.32,55.0,19.480205,-99.17624,Azcapotzalco
94022.66,57.0,23.634501,-102.552788,Benito Juárez
97469.99,89.0,19.2742314,-99.2060262,Tlalpan
30031.29,62.0,19.302588,-99.048903,Tláhuac
52440.64,60.0,19.444975,-99.178773,Miguel Hidalgo
28268.03,80.0,,,Iztapalapa
55162.74,75.0,19.454332,-99.200287,Miguel Hidalgo
48998.42,55.0,19.328705,-99.164986,Coyoacán
53055.28,52.0,,,Miguel Hidalgo
62170.05,80.0,19.436847,-99.140049,Cuauhtémoc
68492.42,50.0,19.287188,-99.170525,Tlalpan
86142.4,69.0,19.397983,-99.146696,Benito Juárez
46633.43,64.0,,,Iztacalco
29511.42,58.0,19.4828871,-99.1819451,Azcapotzalco
35107.0,71.0,19.2811295216,-99.1870808601,Tlalpan
55320.8,57.0,19.492571,-99.143539,Gustavo A. Madero
23451.17,60.0,19.446313,-99.14006,Cuauhtémoc
39514.86,60.0,,,Benito Juárez
88513.29,60.0,23.634501,-102.552788,Benito Juárez
38092.32,65.0,19.445743,-99.174986,Miguel Hidalgo
34077.61,80.0,19.375374,-99.137657,Benito Juárez
45202.54,65.0,19.41031,-99.098527,Venustiano Carranza
83244.64,55.0,,,Azcapotzalco
70728.45,75.0,19.41263,-99.155464,Cuauhtémoc
90585.61,85.0,19.384808,-99.155339,Benito Juárez
53092.59,80.0,19.357803,-99.149583,Benito Juárez
86858.35,51.0,19.386852,-99.194748,Álvaro Obregón
58798.11,60.0,19.393817,-99.157049,Benito Juárez
94308.8,57.0,19.298168,-99.113106,Tlalpan
49589.73,60.0,19.384117,-99.205132,Álvaro Obregón
40937.39,60.0,19.346687,-99.011513,Iztapalapa
39251.43,50.0,19.305666,-99.051631,Tláhuac
39883.66,60.0,19.376536,-99.136148,Benito Juárez
32182.11,70.0,19.474655,-99.189277,Azcapotzalco
93518.5,65.0,19.472155,-99.161186,Azcapotzalco
30577.28,60.0,19.359397,-99.060607,Iztapalapa
86882.75,80.0,19.348122,-99.125716,Coyoacán
25822.49,50.0,,,Cuauhtémoc
47692.57,70.0,19.305233,-99.12269,Coyoacán
25868.48,65.0,19.45178,-99.15709,Cuauhtémoc
46943.65,75.0,19.306202,-99.235727,La Magdalena Contreras
93307.76,70.0,19.39177,-99.159996,Benito Juárez
43918.11,85.0,19.426948,-99.106956,Venustiano Carranza
18440.26,60.0,19.42257,-99.098104,Venustiano Carranza
27396.97,80.0,19.450342,-99.126058,Cuauhtémoc
25488.8,50.0,19.392349,-99.07093,Iztacalco
43267.12,71.0,,,Coyoacán
76764.2,50.0,19.418058,-99.131088,Cuauhtémoc
27930.45,60.0,19.305987,-99.051035,Tláhuac
40041.72,60.0,19.483441,-99.202335,Azcapotzalco
97469.99,60.0,19.329553,-99.139745,Coyoacán
48197.59,70.0,23.634501,-102.552788,Coyoacán
96679.69,60.0,19.364891,-99.148384,Benito Juárez
52079.76,70.0,19.461871,-99.129227,Cuauhtémoc
79029.72,80.0,19.370046,-99.146155,Benito Juárez
44048.85,60.0,19.410215,-99.14595,Cuauhtémoc
59535.72,70.0,19.336455,-99.149511,Coyoacán
22976.89,60.0,19.281164,-99.20237,Tlalpan
27081.01,65.0,19.455139,-99.12884,Venustiano Carranza
